Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-12-31,14.724499558994735,15.552947044372559,14.599450848204915,15.552947044372559,255900,0.0,0.0
2002-01-02,15.162172785946986,15.162172785946986,14.896442693629789,14.937084197998047,132300,0.0,0.0
2002-01-03,14.912072621936595,14.915198616100929,14.161780357360838,14.16178035736084,89700,0.0,0.0
2002-01-04,14.16178185815129,14.255567953952745,12.817506733365521,13.286439895629883,346500,0.0,0.0
2002-01-07,13.286435898646513,13.474008928240506,12.457986786040216,13.06760025024414,601500,0.0,0.0
2002-01-08,12.98944389645334,13.06759909493644,12.661190452870702,12.848763465881348,442200,0.0,0.0
2002-01-09,12.864395896432756,13.00507543997108,12.8487641403806,12.880025863647461,60000,0.0,0.0
2002-01-10,12.880030227737919,13.255177294980943,12.880030227737919,13.16139030456543,216300,0.0,0.0
2002-01-11,13.44274778258534,13.833525641211148,13.427116918677585,13.599059104919434,340800,0.0,0.0
2002-01-14,13.599061617830428,13.661585979433896,13.411488533020018,13.41148853302002,230700,0.0,0.0
2002-01-15,13.833528933982628,14.490035212982736,13.833528933982628,14.383744239807129,1030200,0.0,0.0
2002-01-16,14.358730145096454,14.802652554459243,14.224302577600175,14.661972999572754,526200,0.0,0.0
2002-01-17,14.69323768617509,14.943335105332066,14.69323768617509,14.75576114654541,42900,0.0,0.0
2002-01-18,14.72450304805353,15.005863161210048,14.599454307632666,14.787028312683105,70500,0.0,0.0
2002-01-22,14.790152954927457,14.790152954927457,14.286830255532305,14.59945297241211,130800,0.0,0.0
2002-01-23,14.630711273784112,14.740129102881957,14.599448653576673,14.661972999572754,38700,0.0,0.0
2002-01-24,14.693240207270719,14.755763678368943,14.380617485265143,14.458773612976074,125100,0.0,0.0
2002-01-25,14.505662581791947,14.787022585983717,14.364982132486663,14.661972999572754,88800,0.0,0.0
2002-01-28,14.708867050465583,14.912070959192222,14.31183721445963,14.474400520324707,75300,0.0,0.0
2002-01-29,14.49003139296204,14.568186604918685,14.474400529454478,14.493157386779785,27300,0.0,0.0
2002-01-30,14.505666069012658,14.59945216334394,14.411879080262365,14.583821296691895,67800,0.0,0.0
2002-01-31,14.615084415212266,14.72450228098522,14.52129741757285,14.646347045898438,36600,0.0,0.0
2002-02-01,14.677607162482945,14.755762388945252,14.677607162482945,14.72450065612793,9000,0.0,0.0
2002-02-04,14.693235677815618,14.693235677815618,14.474400018755572,14.48377799987793,13200,0.0,0.0
2002-02-05,14.411877996410556,14.427508861887075,14.333721880190074,14.346227645874023,39300,0.0,0.0
2002-02-06,14.31496371599876,14.318090604344269,14.224303631193948,14.286827087402344,54300,0.0,0.0
2002-02-07,13.911679718474392,14.021097545726072,13.692844958389818,13.974204063415527,216000,0.0,0.0
2002-02-08,13.958574880576512,14.021099233041898,13.911681392622748,14.005468368530273,71100,0.0,0.0
2002-02-11,13.974204236884136,14.22430251417204,13.942942511234893,14.193039894104004,21600,0.0,0.0
2002-02-12,14.224301468496158,14.443136215209961,14.224301468496158,14.443136215209961,14100,0.0,0.0
2002-02-13,14.380612986501244,14.41187560668938,14.036729530944529,14.067991256713867,74100,0.0,0.0
2002-02-14,14.099253858585138,14.099253858585138,13.880419081345378,13.958574295043945,58500,0.0,0.0
2002-02-15,13.927313661588318,13.942944526672363,13.91168190208535,13.942944526672363,17100,0.0,0.0
2002-02-19,13.97420073691784,14.002337356257636,13.896045547950623,13.911676406860352,9900,0.0,0.0
2002-02-20,13.880420184840151,14.30245980343477,13.724108850597398,13.81789493560791,88500,0.0,0.0
2002-02-21,13.755370668677129,13.874166488647461,13.692846317529883,13.874166488647461,132300,0.0,0.0
2002-02-22,13.874162787563176,14.05235691719288,13.874162787563176,14.036726951599121,45600,0.0,0.0
2002-02-25,14.005466910756393,14.161778222859478,14.005466910756393,14.067991256713867,25800,0.0,0.0
2002-02-26,14.09925365447998,14.161778897836323,14.06799192722065,14.09925365447998,88800,0.0,0.0
2002-02-27,14.114885412528485,14.255564974033156,14.052360169172145,14.09925365447998,127200,0.0,0.0
2002-02-28,14.13051707346105,14.13051707346105,13.911681392622748,14.005468368530273,22500,0.0,0.0
2002-03-01,14.00546776345778,14.00546776345778,13.614690801036403,13.72410774230957,219000,0.0,0.0
2002-03-04,13.692846014636908,13.817893819746406,13.614690801036403,13.72410774230957,129300,0.0,0.0
2002-03-05,13.72410729450139,13.72410729450139,13.505271630257813,13.661582946777344,269100,0.0,0.0
2002-03-06,13.630320549011232,13.752243252675287,13.552165336680462,13.63032054901123,501000,0.0,0.0
2002-03-07,13.192651233808615,13.192651233808615,12.754980755213323,12.786242485046387,13530300,0.0,0.0
2002-03-08,12.820631469688584,13.001951654506142,12.667447021408417,12.97381591796875,3135000,0.0,0.0
2002-03-11,12.973815471290763,13.192651156515755,12.817505034203403,13.12700080871582,3147600,0.0,0.0
2002-03-12,12.973813288237766,13.114492836828571,12.942551563848145,13.06760025024414,1657800,0.0,0.0
2002-03-13,12.973810660918845,13.083228462961895,12.973810660918845,13.036334991455078,777900,0.0,0.0
2002-03-14,13.130127022779716,13.505273151377281,13.098865292606046,13.474011421203613,2705400,0.0,0.0
2002-03-15,13.474008291481631,13.89604781172793,13.395852195363592,13.864785194396973,1723200,0.0,0.0
2002-03-18,13.755367598744254,13.852280544998102,13.677211506438978,13.83352279663086,1295700,0.0,0.0
2002-03-19,13.802263009999297,14.099252982483208,13.755369526926492,14.067991256713867,929400,0.0,0.0
2002-03-20,14.067991606210759,14.067991606210759,13.905428302682695,13.930438041687012,565200,0.0,0.0
2002-03-21,13.896045547950623,13.94293901909838,13.692841698868428,13.911676406860352,522600,0.0,0.0
2002-03-22,13.864784518018034,13.921056868701088,13.802261075243687,13.83352279663086,916500,0.0,0.0
2002-03-25,13.755373809068182,13.880422539911654,13.677217681476705,13.771004676818848,437400,0.0,0.0
2002-03-26,13.755369526926492,14.067991256713867,13.755369526926492,14.067991256713867,936900,0.0,0.0
2002-03-27,14.067991175221168,14.099252900809416,14.052359418008253,14.083622932434082,357600,0.0,0.0
2002-03-28,14.099250511299504,14.3962422205671,14.099250511299504,14.380610466003418,1013100,0.0,0.0
2002-04-01,14.380617350746206,14.405627096719181,14.261821504584113,14.383744239807129,524700,0.0,0.0
2002-04-02,14.380612986501244,14.380612986501244,14.024223767334236,14.067991256713867,2018400,0.0,0.0
2002-04-03,14.067996173471553,14.067996173471553,13.658460446294061,13.708480834960938,1195500,0.0,0.0
2002-04-04,13.708476295569104,13.817893232189705,13.692845432397421,13.749116897583008,602100,0.0,0.0
2002-04-05,13.833521217893134,13.911676406860352,13.786627746745376,13.911676406860352,483600,0.0,0.0
2002-04-08,13.911679944610782,14.067991256713867,13.739737769623025,14.067991256713867,510900,0.0,0.0
2002-04-09,14.114888923993192,14.61508383993038,14.114888923993192,14.59945297241211,594600,0.0,0.0
2002-04-10,14.599454063195921,14.927707672119142,14.599454063195921,14.92770767211914,833400,0.0,0.0
2002-04-11,14.89018757471297,15.005857391522941,14.818284353012665,14.915196418762207,537300,0.0,0.0
2002-04-12,14.880810737609862,14.95896595742376,14.818286382874959,14.880810737609863,784800,0.0,0.0
2002-04-15,15.099644943946705,15.224693641139549,14.974596246753862,15.06838321685791,968400,0.0,0.0
2002-04-16,15.099645690907053,15.240325258603534,15.099645690907053,15.209063529968262,818400,0.0,0.0
2002-04-17,15.224688665303088,15.380999038498304,15.162165231559834,15.318473815917969,177600,0.0,0.0
2002-04-18,15.318476215543154,15.381001447918011,15.00585542018096,15.343487739562988,707400,0.0,0.0
2002-04-19,15.381006204960798,15.646734499854409,15.381006204960798,15.631105422973633,841500,0.0,0.0
2002-04-22,15.709254159405651,15.709254159405651,15.521680259877835,15.599836349487305,594900,0.0,0.0
2002-04-23,15.599839323128169,15.943723678588869,15.568577596860184,15.943723678588867,795600,0.0,0.0
2002-04-24,15.99061540227027,16.115664089409783,15.99061540227027,16.05314064025879,714900,0.0,0.0
2002-04-25,17.0378956629125,17.97576141357422,16.99100130207724,17.97576141357422,3794400,0.0,0.0
2002-04-26,17.944509368853463,17.944509368853463,17.538101452171716,17.74130630493164,1054200,0.0,0.0
2002-04-29,17.788198060998813,17.94450851554527,17.50683888504759,17.600624084472656,524700,0.0,0.0
2002-04-30,17.600624269951318,18.507228851318363,17.600624269951318,18.50722885131836,1105500,0.0,0.0
2002-05-01,18.63227209541288,18.819846018761545,18.325903262036736,18.475961685180664,1318200,0.0,0.0
2002-05-02,18.475965956194802,18.522858553453187,18.32590749836247,18.413440704345703,185400,0.0,0.0
2002-05-03,18.475959046524128,18.491589906431265,18.38217209824404,18.410306930541992,329400,0.0,0.0
2002-05-06,18.382178092142567,18.491595936007798,18.257129383273423,18.28839111328125,402000,0.0,0.0
2002-05-07,18.288393524744198,19.03868587689078,18.288393524744198,18.876123428344727,588900,0.0,0.0
2002-05-08,18.87612108336855,19.038683511719512,18.582256168075055,18.7416934967041,645600,0.0,0.0
2002-05-09,18.726062344337695,18.741693209221072,18.479090028201995,18.538488388061523,411000,0.0,0.0
2002-05-10,18.522859723237925,18.538490589977865,18.413441867220314,18.416568756103516,422400,0.0,0.0
2002-05-13,18.382173231696967,18.382173231696967,18.175841574990827,18.32277488708496,350400,0.0,0.0
2002-05-14,18.319654827421534,19.038685428504056,18.319654827421534,18.885501861572266,562500,0.0,0.0
2002-05-15,18.929258329878845,19.441958735845017,18.929258329878845,19.338794708251953,602400,0.0,0.0
2002-05-16,19.338801763205648,19.382569257855256,19.07307169565735,19.166858673095703,510000,0.0,0.0
2002-05-17,19.194993538414177,19.226255265073853,19.038681327440514,19.098079681396484,226800,0.0,0.0
2002-05-20,19.11683203046606,19.223124733210618,19.085570312641018,19.21061897277832,331800,0.0,0.0
2002-05-21,19.21374864775368,19.226252621163,18.50722227384254,18.616640090942383,981300,0.0,0.0
2002-05-22,18.88237617301013,19.073075263207073,17.975773325096764,18.782337188720703,4289100,0.0,0.0
2002-05-23,18.319650363172748,18.491593432613794,17.588114173695327,18.457204818725586,6094200,0.0,0.0
2002-05-24,18.429064582832126,18.92925925262751,18.413433723005674,18.569744110107422,577500,0.0,0.0
2002-05-28,18.538487630603345,18.538487630603345,17.975769362442396,18.163341522216797,821400,0.0,0.0
2002-05-29,18.132078885566443,18.163342404412106,17.563108601840213,17.584991455078125,972600,0.0,0.0
2002-05-30,17.428682665608118,17.47557705870879,17.13169259426935,17.162954330444336,1128900,0.0,0.0
2002-05-31,17.162948997184582,18.27275817491355,17.162948997184582,18.06955337524414,1528200,0.0,0.0
2002-06-03,18.06955556691902,18.354041605426747,17.800700393537497,18.27276039123535,1125000,0.0,0.0
2002-06-04,18.25087502943165,18.56974967418025,18.072681742948088,18.40406036376953,1321200,0.0,0.0
2002-06-05,18.36653917768338,18.75731782492752,18.069549266168547,18.116443634033203,659100,0.0,0.0
2002-06-06,18.116452625673535,18.116452625673535,17.788199043049545,17.944509506225586,813900,0.0,0.0
2002-06-07,17.941371310619726,17.944498197671177,17.600613964327927,17.92886734008789,1771500,0.0,0.0
2002-06-10,18.36653925767423,18.554113152275328,18.319646678442574,18.350910186767578,1209300,0.0,0.0
2002-06-11,18.288390081957605,18.516604633588447,18.1320778630576,18.178972244262695,749400,0.0,0.0
2002-06-12,17.897610127329443,18.02266060962659,17.63188187733264,17.95701026916504,1368900,0.0,0.0
2002-06-13,17.95700824606313,18.11644553586595,17.81945380433622,18.01015281677246,712500,0.0,0.0
2002-06-14,17.960136873673633,18.132078170776367,17.491203786690832,18.132078170776367,1407600,0.0,0.0
2002-06-17,18.288386880562896,18.538484240417915,18.210232573631593,18.33527946472168,1488600,0.0,0.0
2002-06-18,18.33840452253637,18.64790019807692,18.31964677520973,18.569744110107422,679800,0.0,0.0
2002-06-19,18.554126177628987,19.132477338352572,18.52598953703519,18.851118087768555,1203300,0.0,0.0
2002-06-20,18.835476800814796,19.179362954430477,18.519730852580555,19.119964599609375,1414800,0.0,0.0
2002-06-21,19.116834194637935,19.307533199331264,18.88236770673245,19.07306671142578,1336500,0.0,0.0
2002-06-24,19.05432019283177,19.16373627181898,18.397812985879167,18.72606658935547,778800,0.0,0.0
2002-06-25,18.757327731985708,18.772958599917274,17.850723081249555,17.972646713256836,753000,0.0,0.0
2002-06-26,17.42867715744128,17.56935850344411,16.975376759650636,17.222347259521484,1871400,0.0,0.0
2002-06-27,17.663140764450343,17.710035134983734,16.89721786372398,17.11292839050293,993600,0.0,0.0
2002-06-28,17.147312253865792,17.41304220417105,16.600225073059068,17.0410213470459,2560500,0.0,0.0
2002-07-01,17.006638822424865,17.116056655459904,16.31887009730109,16.38139533996582,1267500,0.0,0.0
2002-07-02,16.365769130317098,16.44392346982509,15.506057085023839,15.818679809570312,3132900,0.0,0.0
2002-07-03,15.787411840151856,16.006249295677392,14.81828488681383,15.915587425231934,2729100,0.0,0.0
2002-07-05,15.915586737969306,16.037510330151683,15.649858492253355,15.740518569946289,739200,0.0,0.0
2002-07-08,15.740522618959758,16.365768025857413,15.740522618959758,16.178194046020508,1648500,0.0,0.0
2002-07-09,16.181320092161037,16.31887459059558,15.599843940577921,15.706136703491211,968400,0.0,0.0
2002-07-10,15.677993831042446,15.86869284622969,15.005856051703255,15.177797317504883,1437300,0.0,0.0
2002-07-11,15.255953007805099,15.31847645230897,14.036727951605725,15.008980751037598,2215500,0.0,0.0
2002-07-12,15.005859228706907,15.474792329603998,14.724499189284872,15.16529655456543,1343400,0.0,0.0
2002-07-15,15.102768237640191,15.105895125510282,13.348958903966034,14.443136215209961,2634600,0.0,0.0
2002-07-16,14.380610343964891,14.383737231502275,13.755366999282916,14.036726951599121,1597500,0.0,0.0
2002-07-17,14.443138709399621,14.921450672388415,13.833526054591935,14.633838653564453,1981200,0.0,0.0
2002-07-18,14.633838810547614,15.16217115515753,14.446264858361792,14.943334579467773,2736000,0.0,0.0
2002-07-19,14.896439616440023,14.927702236848468,14.205544917927076,14.321215629577637,1290000,0.0,0.0
2002-07-22,14.380613927752197,14.599449600136158,12.942552982186404,13.599059104919434,1582200,0.0,0.0
2002-07-23,13.567796846972534,13.69284554218627,13.005076824091908,13.427116394042969,1994100,0.0,0.0
2002-07-24,13.208281319807105,14.912071433381776,13.001950516284738,14.771391868591309,2589000,0.0,0.0
2002-07-25,14.693233035416055,14.755756475996215,13.56779411101903,14.380610466003418,1451100,0.0,0.0
2002-07-26,14.411874644403383,15.046496937102498,14.130514659171853,14.552555084228516,808800,0.0,0.0
2002-07-29,14.77139056487244,15.349741425821696,14.69323535737779,15.287216186523438,1254600,0.0,0.0
2002-07-30,15.240327319033325,15.662367868018677,14.536927596616401,15.41226863861084,1455900,0.0,0.0
2002-07-31,15.334118579730042,15.787419199063802,14.943340549124382,15.712389945983887,2108700,0.0,0.0
2002-08-01,15.634227305170496,15.634227305170496,14.849545664604005,15.19343090057373,1403700,0.0,0.0
2002-08-02,15.146539551288646,15.152793328609206,14.208673303049869,14.746383666992188,1148700,0.0,0.0
2002-08-05,14.693239879629084,14.693239879629084,13.652208546165483,13.692849159240723,1552500,0.0,0.0
2002-08-06,13.692844828569836,14.536923924481922,13.692844828569836,14.114884376525879,1243800,0.0,0.0
2002-08-07,14.17740673715787,14.427504079557401,14.067988926253413,14.36497974395752,1200900,0.0,0.0
2002-08-08,14.474404439809346,14.69324016571045,14.067995617886897,14.69324016571045,1554300,0.0,0.0
2002-08-09,14.771392683848282,15.365374492620187,14.661974841008366,15.255956649780273,1509600,0.0,0.0
2002-08-12,15.17780053665524,15.28409327982636,14.912072256403082,15.255956649780273,1080300,0.0,0.0
2002-08-13,15.193435042615869,15.756153401437317,15.193435042615869,15.634231567382812,1601100,0.0,0.0
2002-08-14,15.634233091868504,15.849941936372915,15.084016868432945,15.662369728088379,1270800,0.0,0.0
2002-08-15,15.787411889924607,16.068772800340767,15.659238093278104,15.896831512451172,3353100,0.0,0.0
2002-08-16,15.849936876813107,16.490811216201504,15.709257318297375,16.162559509277344,1512300,0.0,0.0
2002-08-19,16.178195110754977,17.006643630020854,16.168816232262078,16.740915298461914,2096100,0.0,0.0
2002-08-20,16.709656087783355,16.862839689413914,16.634626837340296,16.662761688232422,1119300,0.0,0.0
2002-08-21,16.803435130785143,16.991007273537214,16.6471229248479,16.944114685058594,738300,0.0,0.0
2002-08-22,16.94723922316684,17.08166678562618,16.819063647863448,17.006637573242188,1199100,0.0,0.0
2002-08-23,16.94412229127608,17.037909299171904,16.844081504372387,17.03478240966797,330000,0.0,0.0
2002-08-26,17.041020979631455,17.05352495012325,16.725271575414343,16.890962600708008,917700,0.0,0.0
2002-08-27,16.881588095063623,16.88471319407643,16.66275245531966,16.722150802612305,910500,0.0,0.0
2002-08-28,16.647125705696237,16.80031104912232,16.22821207216041,16.350133895874023,2019300,0.0,0.0
2002-08-29,16.256352157851722,16.459557051755446,15.909342540005955,16.322004318237305,844200,0.0,0.0
2002-08-30,16.4126555766672,16.66275294694284,16.259470266559305,16.334501266479492,408600,0.0,0.0
2002-09-03,16.24071457470707,16.2438396738639,15.631102000947402,15.693625450134277,1529100,0.0,0.0
2002-09-04,15.615473680965957,15.740522402861108,15.052753538018765,15.37788200378418,1654500,0.0,0.0
2002-09-05,15.287211657281834,15.537310751538822,15.22468822534536,15.396631240844727,873600,0.0,0.0
2002-09-06,15.537315038329563,15.787410623914592,15.521682387195318,15.693625450134277,1107900,0.0,0.0
2002-09-09,15.67800455116457,16.193830490112305,15.584217528945345,16.193830490112305,798600,0.0,0.0
2002-09-10,16.115672285727758,16.662761688232422,16.05314880477776,16.662761688232422,538200,0.0,0.0
2002-09-11,17.19420952467307,17.19420952467307,16.722151405986647,16.8409481048584,1262400,0.0,0.0
2002-09-12,16.881591363182125,16.975378339634027,16.55333784001936,16.69401741027832,1598700,0.0,0.0
2002-09-13,16.615866287828247,16.76279787446267,16.350136171889737,16.681516647338867,479700,0.0,0.0
2002-09-16,16.67526522890863,16.84407967821294,16.44392372933482,16.709653854370117,495300,0.0,0.0
2002-09-17,16.787807003139964,16.95974832940099,16.56271929787775,16.850332260131836,2830200,0.0,0.0
2002-09-18,16.740911786796687,16.787804380586586,16.16256085253236,16.459550857543945,762600,0.0,0.0
2002-09-19,16.32825859350952,16.418918728276978,16.02501465503595,16.14693832397461,808200,0.0,0.0
2002-09-20,16.146937873422026,16.318879256791714,15.956236939002094,16.193830490112305,772200,0.0,0.0
2002-09-23,16.115668014465736,16.131300669398428,15.493551315240921,15.784289360046387,914400,0.0,0.0
2002-09-24,15.70613309998116,15.765529668308725,14.97459685029089,15.368500709533691,1480800,0.0,0.0
2002-09-25,15.943724460844402,16.55333709716797,15.709257924655514,16.55333709716797,2460000,0.0,0.0
2002-09-26,16.631480811621117,17.14730609130519,16.56895740261038,17.103540420532227,1622400,0.0,0.0
2002-09-27,17.072283062786394,17.191079729204695,16.55333071061131,17.0410213470459,1559100,0.0,0.0
2002-09-30,16.85345726735436,16.878468801083724,16.318873746698028,16.487689971923828,1425600,0.0,0.0
2002-10-01,16.493942961991824,16.881594925753507,15.962486298005865,16.725282669067383,1408200,0.0,0.0
2002-10-02,16.725276840434535,17.381783796516938,16.597103052778838,17.187959671020508,2208600,0.0,0.0
2002-10-03,17.26611484945857,17.35052294201321,16.72527767947233,16.881589889526367,1380000,0.0,0.0
2002-10-04,16.881584367632275,17.006633021470044,16.10003072835548,16.653369903564453,1443300,0.0,0.0
2002-10-07,16.653380318955247,17.288002857693467,16.443923469173424,16.725282669067383,1666800,0.0,0.0
2002-10-08,16.787808195111502,16.991013058715495,15.990621397682004,16.709653854370117,2013300,0.0,0.0
2002-10-09,16.522075795334164,16.74091147326412,16.275103488354553,16.506444931030273,1131000,0.0,0.0
2002-10-10,16.35012660699822,16.60022570901454,16.13129279959421,16.515817642211914,1051500,0.0,0.0
2002-10-11,16.600229628852418,17.19420954628267,16.568967904532407,17.037900924682617,1688700,0.0,0.0
2002-10-14,16.97537905223214,17.941380120375822,16.850330341326195,17.553730010986328,2241000,0.0,0.0
2002-10-15,17.71003886086972,17.96326314851207,17.506835841932375,17.885107040405273,1676100,0.0,0.0
2002-10-16,17.80694927528855,17.80694927528855,17.287995036041732,17.603744506835938,1596000,0.0,0.0
2002-10-17,17.819452869177667,18.23836637029575,15.943720988211597,16.28760528564453,6623100,0.0,0.0
2002-10-18,16.2563460460613,16.70965006371846,16.075025870068664,16.69401741027832,3003000,0.0,0.0
2002-10-21,16.72527668517408,17.187959511464975,16.615860649013598,17.006637573242188,1659900,0.0,0.0
2002-10-22,16.881589889526367,17.162949005483423,16.662754226520825,16.881589889526367,1067700,0.0,0.0
2002-10-23,16.88158944491618,17.178581205126875,16.77842360365811,16.944114685058594,976800,0.0,0.0
2002-10-24,16.97537759360977,17.350523694092885,16.800309413384316,16.984756469726562,2445900,0.0,0.0
2002-10-25,16.98475704721535,17.178582986264548,16.65024975046876,16.86908721923828,1122300,0.0,0.0
2002-10-28,16.975382324829802,17.006644061373613,16.53771085786361,16.784683227539062,1545000,0.0,0.0
2002-10-29,16.787810438970855,16.94412271902272,16.37202356637037,16.662761688232422,896700,0.0,0.0
2002-10-30,16.678381241357094,16.86908202206685,16.38139133069018,16.647119522094727,736500,0.0,0.0
2002-10-31,16.662759170246513,16.928487501805453,16.634624323605973,16.740915298461914,840600,0.0,0.0
2002-11-01,16.256348209615453,16.662757898716755,16.24071913177082,16.42829132080078,2199300,0.0,0.0
2002-11-04,16.53770917641744,16.80031238766502,16.325127242927614,16.42829132080078,1080900,0.0,0.0
2002-11-05,16.42827930581367,16.637735986081534,16.22820149646368,16.453289031982422,689700,0.0,0.0
2002-11-06,16.4595481844455,16.537704283573575,16.25947028796162,16.31886863708496,663600,0.0,0.0
2002-11-07,16.20946073236144,16.365773026264616,16.13130637424844,16.27198600769043,596400,0.0,0.0
2002-11-08,16.27510259246985,16.55021151335538,16.068772690643364,16.290735244750977,573900,0.0,0.0
2002-11-11,16.303238665073096,16.315744428704818,15.759276407101531,15.849936485290527,1530900,0.0,0.0
2002-11-12,15.965606301905368,16.068772143726083,15.67174142819227,15.849936485290527,885300,0.0,0.0
2002-11-13,15.849945318525872,16.381403897887218,15.771790960412874,16.27198600769043,952200,0.0,0.0
2002-11-14,16.490817634525857,16.859713665043028,16.412663287619893,16.772178649902344,1450200,0.0,0.0
2002-11-15,16.772172921346613,16.97850283107981,16.694016812296624,16.825319290161133,595200,0.0,0.0
2002-11-18,17.006638822424865,17.02539657410805,16.162559673895743,16.38139533996582,2168400,0.0,0.0
2002-11-19,16.384520904897936,16.875338617807138,16.084404024790192,16.55333709716797,2984100,0.0,0.0
2002-11-20,16.553343807731487,16.809693299535667,16.25635190670369,16.662761688232422,3022200,0.0,0.0
2002-11-21,16.72527926896095,17.162950636566183,16.72527926896095,17.019145965576172,1959300,0.0,0.0
2002-11-22,17.0128910231943,17.069164278948904,16.459549863471125,16.81906509399414,2559000,0.0,0.0
2002-11-25,16.88158995399121,16.928482543883906,15.318478580507671,16.162559509277344,6641100,0.0,0.0
2002-11-26,15.778034928871584,15.871820110921625,15.24032463203047,15.593587875366211,4900500,0.0,0.0
2002-11-27,15.66236898777721,16.228214263916016,15.484173877817147,16.228214263916016,1476600,0.0,0.0
2002-11-29,16.35013970776523,16.459557593558316,15.943731695418421,16.115673065185547,553200,0.0,0.0
2002-12-02,16.021882807694617,16.412661658796154,15.381008282475621,15.456037521362305,1692300,0.0,0.0
2002-12-03,15.440405420558971,15.61860051949962,15.068386144933914,15.305977821350098,1702200,0.0,0.0
2002-12-04,15.240325927734375,15.715511021437123,15.162171602714807,15.709259033203125,1643100,0.0,0.0
2002-12-05,15.709257710248687,15.84055839629435,15.4747911772599,15.684247970581055,946200,0.0,0.0
2002-12-06,15.631099774926582,15.956224526537447,15.459156736473986,15.86556625366211,626400,0.0,0.0
2002-12-09,15.724889452854342,16.084404704275844,15.646733341210437,16.006250381469727,2255700,0.0,0.0
2002-12-10,16.303240117404208,16.522075795334164,16.243841759746775,16.506444931030273,2746500,0.0,0.0
2002-12-11,16.56897269862079,16.60023443198611,16.20945560956747,16.42829132080078,13420800,0.0,0.0
2002-12-12,16.412657166202635,16.415782265610307,15.615470603219546,15.646732330322266,10471500,0.0,0.0
2002-12-13,15.649865464645481,15.649865464645481,14.599455094105458,15.074641227722168,7009200,0.0,0.0
2002-12-16,15.07775725488944,15.621719360351562,15.07775725488944,15.621719360351562,1653300,0.0,0.0
2002-12-17,15.621721334168715,15.768652853976524,15.443526304515508,15.587332725524902,1434900,0.0,0.0
2002-12-18,15.587338701382071,15.618600434375237,15.159046161791288,15.431026458740234,1959600,0.0,0.0
2002-12-19,15.434148455541775,15.584206872951814,15.159041356956708,15.177797317504883,1522800,0.0,0.0
2002-12-20,15.19343471974073,15.51856139248152,15.19343471974073,15.41226863861084,1240800,0.0,0.0
2002-12-23,15.365374851477716,15.412267447145219,15.005859584846624,15.334113121032715,828900,0.0,0.0
2002-12-24,15.324733077381225,15.334111953568236,15.174674636064506,15.187178611755371,351900,0.0,0.0
2002-12-26,15.18717794688033,15.468538853659856,15.18717794688033,15.352869033813477,537000,0.0,0.0
2002-12-27,15.318477119656198,15.47166421634147,15.271584534235426,15.362244606018066,556500,0.0,0.0
2002-12-30,15.381002426147461,15.440400774588223,15.10589532164352,15.381002426147461,738900,0.0,0.0
2002-12-31,15.393508914446722,15.515430716147618,15.130905771534135,15.287216186523438,744300,0.0,0.0
2003-01-02,15.31847636660792,15.709255047920413,15.240322061415327,15.581079483032227,1803300,0.0,0.0
2003-01-03,15.593588755210092,15.64673333693618,15.340364456176756,15.340364456176758,1818900,0.0,0.0
