Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-04-28,3.842263506352901,3.9156825542449947,3.8055539824068543,3.915682554244995,758800,0.0,0.0
2000-05-01,3.915682083521134,3.915682083521134,3.744370992367084,3.8177900314331055,856000,0.0,0.0
2000-05-02,3.8177891173577225,3.8177891173577225,3.5363495349884033,3.5363495349884033,808000,0.0,0.0
2000-05-03,3.585295549313502,3.5975320528947767,3.487403520663304,3.5363495349884033,734000,0.0,0.0
2000-05-04,3.560821865519432,3.5730583667755127,3.5241123617511905,3.5730583667755127,639600,0.0,0.0
2000-05-05,3.5730587620484204,3.719896793365479,3.524112751609401,3.7198967933654785,628800,0.0,0.0
2000-05-08,3.6709516640477533,3.6709516640477533,3.573059619673147,3.6464786529541016,158400,0.0,0.0
2000-05-09,3.6709516640477533,3.683188169594579,3.6097691363136244,3.6464786529541016,348400,0.0,0.0
2000-05-10,3.548586696283924,3.6097692255301985,3.4506946494898845,3.5608232021331787,633200,0.0,0.0
2000-05-11,3.5608232021331787,3.6220057313794536,3.536350190434669,3.5608232021331787,548400,0.0,0.0
2000-05-12,3.5608229578173205,3.5608229578173205,3.4629309177398686,3.462930917739868,957200,0.0,0.0
2000-05-15,3.462931360635493,3.622005946106381,3.462931360635493,3.524113893508911,744000,0.0,0.0
2000-05-16,3.5118777908384797,3.9156825542449947,3.5118777908384797,3.915682554244995,2011600,0.0,0.0
2000-05-17,3.8912087975992384,3.9156818089048944,3.866735786293583,3.878972291946411,623600,0.0,0.0
2000-05-18,3.817789416446864,3.9646274709255893,3.817789416446864,3.927917957305908,2219600,0.0,0.0
2000-05-19,3.9034457653760906,4.380669542334296,3.9034457653760906,4.307250499725342,2964800,0.0,0.0
2000-05-22,4.307250802176339,4.392906357901437,4.160412706647601,4.282777786254883,2068800,0.0,0.0
2000-05-23,4.282775928413933,4.478559970855713,4.282775928413933,4.478559970855713,1631200,0.0,0.0
2000-05-24,4.490797394630956,5.090386147592582,4.478560889468474,4.992494106292725,5231600,0.0,0.0
2000-05-25,4.968021303341713,5.078149854401012,4.870129257955669,4.955784797668457,3777200,0.0,0.0
2000-05-26,4.955784160288135,4.955784160288135,4.845655623392843,4.870128631591797,1810800,0.0,0.0
2000-05-30,4.796708291037041,4.992492302916104,4.796708291037041,4.882363796234131,1235200,0.0,0.0
2000-05-31,4.857894123215035,4.857894123215035,4.74776554107666,4.74776554107666,1354400,0.0,0.0
2000-06-01,4.79670892912766,5.029202474161909,4.723289914906318,4.968019962310791,2333600,0.0,0.0
2000-06-02,4.968019775824971,4.99249277964677,4.796708749072386,4.943546772003174,1146800,0.0,0.0
2000-06-05,4.906837885196392,4.906837885196392,4.772236347198486,4.772236347198486,586000,0.0,0.0
2000-06-06,4.870128270557949,5.176040850366865,4.845655264173236,5.139331340789795,2472400,0.0,0.0
2000-06-07,5.102622350832311,5.176041377462992,4.9435477931325025,5.016966819763184,974000,0.0,0.0
2000-06-08,5.090386109628366,5.090386109628366,4.784473482847814,4.8578925132751465,565600,0.0,0.0
2000-06-09,4.821181098234306,5.078147603470145,4.821181098234306,5.041438102722168,1508400,0.0,0.0
2000-06-12,5.0414425069221735,5.26169970382654,5.01696948504391,5.127098083496094,3944400,0.0,0.0
2000-06-13,5.1270940935509834,5.726682662963867,5.065911586468036,5.726682662963867,2157600,0.0,0.0
2000-06-14,5.677737912264737,5.677737912264737,5.310642788626931,5.384061813354492,1719200,0.0,0.0
2000-06-15,5.396299895240751,5.689976080015757,5.396299895240751,5.604320526123047,927200,0.0,0.0
2000-06-16,5.61655349488471,5.763391494750977,5.481951995007298,5.763391494750977,1119600,0.0,0.0
2000-06-19,5.763392864102902,5.873521390168563,5.579845320660135,5.628791332244873,1278400,0.0,0.0
2000-06-20,5.384062247214911,5.849049441292562,5.384062247214911,5.702211380004883,1127200,0.0,0.0
2000-06-21,5.653266217631679,5.8612868360293815,5.641029710667108,5.689975738525391,845600,0.0,0.0
2000-06-22,5.800103971832677,5.800103971832677,5.506427821360137,5.5798468589782715,967600,0.0,0.0
2000-06-23,5.5798462920136505,5.592082797039996,5.433008231697502,5.567609786987305,510800,0.0,0.0
2000-06-26,5.567610935776616,5.8612871170043945,5.567610935776616,5.8612871170043945,979600,0.0,0.0
2000-06-27,5.861284313329344,5.861284313329344,5.494189262390137,5.494189262390137,756800,0.0,0.0
2000-06-28,5.543137586493241,5.81234073638916,5.543137586493241,5.81234073638916,1800800,0.0,0.0
2000-06-29,5.849050376309927,6.338510658846323,5.849050376309927,6.093780517578125,2566800,0.0,0.0
2000-06-30,6.118251110209574,6.289562141295442,6.069305101327897,6.07236385345459,1772400,0.0,0.0
2000-07-03,6.106018074223253,6.106018074223253,5.959179964221892,5.971416473388672,337600,0.0,0.0
2000-07-05,5.971414745097258,6.228381363226442,5.836813183220065,5.995887756347656,1068400,0.0,0.0
2000-07-06,6.032598550807046,6.656660469856051,6.020362042590399,6.644423961639404,2234800,0.0,0.0
2000-07-07,6.644422649692845,6.852443248302013,6.632186143892306,6.791260719299316,1366400,0.0,0.0
2000-07-10,6.766786848040794,6.876915386254839,6.681131318318758,6.803496360778809,1398000,0.0,0.0
2000-07-11,6.754550795518715,6.7667873005830605,6.216144572687513,6.411928653717041,1802400,0.0,0.0
2000-07-12,6.509820467805209,6.583239495637598,6.1060158147270664,6.252853870391846,960000,0.0,0.0
2000-07-13,6.252855055700472,6.252855055700472,6.020361423492432,6.020361423492432,554800,0.0,0.0
2000-07-14,6.069308459146801,6.1916735490489545,5.67774017145991,5.959179878234863,2023200,0.0,0.0
2000-07-17,5.91023286086757,6.375220125283652,5.91023286086757,6.020361423492432,715600,0.0,0.0
2000-07-18,6.020359132159312,6.338508191988869,6.020359132159312,6.032595634460449,982800,0.0,0.0
2000-07-19,6.044834273776928,6.044834273776928,5.775631127981194,5.800104141235352,895600,0.0,0.0
2000-07-20,5.87352110454567,6.167197159772954,5.87352110454567,6.032595634460449,936800,0.0,0.0
2000-07-21,6.2283799571375695,6.2895624714512985,6.057068917059129,6.069305419921875,1686400,0.0,0.0
2000-07-24,6.069305404693543,6.411927483990759,6.069305404693543,6.13048791885376,806000,0.0,0.0
2000-07-25,6.167200351990375,6.167200351990375,5.873524144752738,5.934706687927246,490400,0.0,0.0
2000-07-26,5.9347056020604505,6.179435729980469,5.873523070080446,6.179435729980469,1234800,0.0,0.0
2000-07-27,6.265091404770359,6.485348524469318,6.167199351570823,6.460875511169434,1282000,0.0,0.0
2000-07-28,6.95033441173087,7.09717246268293,6.766786848040794,6.803496360778809,4063600,0.0,0.0
2000-07-31,6.656658111190113,6.840205669403076,6.607712095666657,6.840205669403076,2343600,0.0,0.0
2000-08-01,6.840204425886565,7.121643963982077,6.827967924230238,6.864677429199219,2678000,0.0,0.0
2000-08-02,6.864675800722859,6.950331291997475,6.730074314434175,6.779020309448242,488000,0.0,0.0
2000-08-03,6.7300776431435025,7.158355311343544,6.6077125950863485,6.9748077392578125,716800,0.0,0.0
2000-08-04,6.97480874756972,7.121646826465924,6.889153201546934,7.048227787017822,556400,0.0,0.0
2000-08-07,7.035991087211634,7.415322780609131,6.938099037302602,7.415322780609131,1368400,0.0,0.0
2000-08-08,7.427557283984728,7.537685810435902,7.3541382663506125,7.4030842781066895,1227600,0.0,0.0
2000-08-09,7.354139469765328,7.403085489530821,7.244010925292969,7.244010925292969,2025200,0.0,0.0
2000-08-10,7.244008743599669,7.292954748623991,7.084934227270622,7.146116733551025,969600,0.0,0.0
2000-08-11,7.195065261533597,7.464268383563765,7.158355744893119,7.292957305908203,831200,0.0,0.0
2000-08-14,7.195064905527476,7.341902964823954,6.827969757286278,7.244010925292969,1194400,0.0,0.0
2000-08-15,7.244012393983908,7.244012393983908,7.048228275227586,7.182829856872559,374000,0.0,0.0
2000-08-16,7.182824584752375,7.231770578515594,6.852439126850647,6.938094615936279,448800,0.0,0.0
2000-08-17,6.9503363850566044,7.231776062620516,6.9503363850566044,7.207303047180176,417200,0.0,0.0
2000-08-18,7.2073014237626,7.2073014237626,6.987044334411621,6.987044334411621,164800,0.0,0.0
2000-08-21,6.9136236282373895,7.390847206115723,6.9136236282373895,7.390847206115723,2258400,0.0,0.0
2000-08-22,7.341906804680417,7.415325872727221,7.1338861118811385,7.170595645904541,800000,0.0,0.0
2000-08-23,7.170589751067477,7.170589751067477,7.023751735687256,7.023751735687256,257600,0.0,0.0
2000-08-24,7.035992539373638,7.035992539373638,6.852444907911717,6.889154434204102,766400,0.0,0.0
2000-08-25,6.889152464361551,6.913625474892142,6.791260422239184,6.815733432769775,412000,0.0,0.0
2000-08-28,6.827973169846969,6.827973169846969,6.730081081390381,6.730081081390381,384800,0.0,0.0
2000-08-29,6.656660030322446,6.779025104409256,6.546531463644318,6.583240985870361,1048800,0.0,0.0
2000-08-30,6.583240824600024,6.779024938342776,6.5587678103821805,6.693369388580322,1550800,0.0,0.0
2000-08-31,6.705605323628599,6.974808457058944,6.681132311498567,6.876916408538818,1766000,0.0,0.0
2000-09-01,6.840206443300367,6.852442948565663,6.65665886432093,6.815733432769775,468400,0.0,0.0
2000-09-05,6.742315292358399,6.7667883061237655,6.252855017051075,6.742315292358398,1168000,0.0,0.0
2000-09-06,6.730078222153339,6.730078222153339,6.3629830463995205,6.534294128417969,351600,0.0,0.0
2000-09-07,6.4608763383896965,6.644423961639404,6.265092206923343,6.644423961639404,461600,0.0,0.0
2000-09-08,6.6566598672535555,6.901390009431996,6.6566598672535555,6.693369388580322,720400,0.0,0.0
2000-09-11,6.754553731282552,6.791263262430827,6.546533054775662,6.607715606689453,377200,0.0,0.0
2000-09-12,6.6199493557994895,7.084936556391691,6.6199493557994895,7.011517524719238,460000,0.0,0.0
2000-09-13,7.035990863321573,7.170592427663378,7.023754357472319,7.121646404266357,856400,0.0,0.0
2000-09-14,7.121647319761207,7.244012393983908,7.0604647826498566,7.182829856872559,576000,0.0,0.0
2000-09-15,7.084937466515434,7.611107261092574,7.084937466515434,7.598870754241943,1562800,0.0,0.0
2000-09-18,7.525447670427849,7.586630171813441,7.1216431612829405,7.133879661560059,1010400,0.0,0.0
2000-09-19,7.244009739899439,7.4153207810457085,7.146117716387284,7.4030842781066895,1494400,0.0,0.0
2000-09-20,7.4397958089578395,7.819127503164571,7.4397958089578395,7.745708465576172,1844000,0.0,0.0
2000-09-21,7.6845235962354925,7.745706108944374,7.56215857081773,7.623341083526611,881600,0.0,0.0
2000-09-22,7.623347593401599,8.284119294916344,7.623347593401599,8.27800178527832,2705200,0.0,0.0
2000-09-25,8.614499885196787,8.993831556277895,8.504371335528079,8.889822006225586,5262400,0.0,0.0
2000-09-26,8.859229628680504,9.055013708872337,8.761337588584587,8.932648658752441,3127200,0.0,0.0
2000-09-27,8.810282468458551,8.810282468458551,8.541079393033428,8.65120792388916,2000000,0.0,0.0
2000-09-28,9.201854532877604,9.397638671875,9.12843548075358,9.17738151550293,4363200,0.0,0.0
2000-09-29,9.11619725379538,9.201852798461914,9.030541709128846,9.201852798461914,1598000,0.0,0.0
2000-10-02,9.299744166140332,9.63012981414795,9.201852122286223,9.63012981414795,14597600,0.0,0.0
2000-10-03,9.593422014891948,9.691314076268396,9.299745830762602,9.471056938171387,6554400,0.0,0.0
2000-10-04,9.348686218261719,9.471051221118548,9.214084715119208,9.348686218261719,1959200,0.0,0.0
2000-10-05,9.33645535377877,9.495529953515499,9.324218846106714,9.471056938171387,2958000,0.0,0.0
2000-10-06,9.422105219975816,9.446578220547181,9.250794215976256,9.348686218261719,3393600,0.0,0.0
2000-10-09,9.409872731980576,9.434345742987027,8.871466489838644,8.981595039367676,2190400,0.0,0.0
2000-10-10,8.993833885192872,9.568949793497723,8.859232289632162,9.17738151550293,1780000,0.0,0.0
2000-10-11,9.12843382647738,9.23856238470566,8.859230684141586,9.079487800598145,1549600,0.0,0.0
2000-10-12,9.079486693898723,9.128432713811923,8.418715425070515,8.541080474853516,1384000,0.0,0.0
2000-10-13,8.541078968496572,8.846991539001465,8.541078968496572,8.846991539001465,1492400,0.0,0.0
2000-10-16,8.749103631409195,9.055016345794131,8.590029019929027,8.895941734313965,1484400,0.0,0.0
2000-10-17,8.82252251194871,9.055016170377316,8.71239393690358,9.006070137023926,1056800,0.0,0.0
2000-10-18,8.957118318518814,9.018300820694488,8.859226315037734,8.993827819824219,1264000,0.0,0.0
2000-10-19,8.859228575970493,8.957120604434255,8.528842979905296,8.663444519042969,1289600,0.0,0.0
2000-10-20,8.61449913611779,9.1039593143063,8.553316613844226,8.749100685119629,635200,0.0,0.0
2000-10-23,8.749100417102017,9.103959035418043,8.749100417102017,8.96935749053955,1765600,0.0,0.0
2000-10-24,8.871465079528464,8.908174590202375,8.418714447883563,8.663444519042969,1615600,0.0,0.0
2000-10-25,8.54107644499802,9.140664906036562,7.7701769950913215,8.027143478393555,3988800,0.0,0.0
2000-10-26,8.014911867908594,8.308588027954102,7.904783307891531,8.308588027954102,1790800,0.0,0.0
2000-10-27,8.38200352021626,8.38200352021626,8.100563985960823,8.222929000854492,1117600,0.0,0.0
2000-10-30,8.173984290180988,8.65120792388916,8.173984290180988,8.65120792388916,1800400,0.0,0.0
2000-10-31,8.528843698570196,8.72462777199505,8.418715157268716,8.50437068939209,1135200,0.0,0.0
2000-11-01,8.382005684774253,8.749100824253418,8.382005684774253,8.638972282409668,946800,0.0,0.0
2000-11-02,8.541080724590588,8.638972767279304,7.9170189524500145,7.990437984466553,3466800,0.0,0.0
2000-11-03,7.990438282581335,8.100566834714922,7.513214556669127,7.965965270996094,4392800,0.0,0.0
2000-11-06,7.965964678407625,8.027147202819357,7.843599629584159,8.014910697937012,2114000,0.0,0.0
2000-11-07,8.027147682519677,8.25964128917802,7.978201660065289,8.210695266723633,1175600,0.0,0.0
2000-11-08,8.186223912774848,9.006069954861417,8.161750896593158,8.712393760681152,2437200,0.0,0.0
2000-11-09,8.71239191829671,9.091723588896707,8.590026863264454,8.981595039367676,2072000,0.0,0.0
2000-11-10,9.030541270612234,9.177379340053083,8.90817621274486,9.140669822692871,3370400,0.0,0.0
2000-11-13,9.030541301758822,9.030541301758822,8.44318902196963,8.883703231811523,1692000,0.0,0.0
2000-11-14,8.785809355157362,9.079485433881285,8.761336348597036,9.018302917480469,1906800,0.0,0.0
2000-11-15,8.993832255309483,9.12843382647738,8.981595748839673,9.079487800598145,2251600,0.0,0.0
2000-11-16,9.079489362944926,9.128435397246516,8.87146871716317,8.895941734313965,1420800,0.0,0.0
2000-11-17,9.091725530960103,9.58118585564167,9.091725530960103,9.385401725769043,1575200,0.0,0.0
2000-11-20,9.263034265893728,9.446581840515137,9.226324750969447,9.446581840515137,1350800,0.0,0.0
2000-11-21,9.226324574359051,9.520000688131754,9.226324574359051,9.42210865020752,2172000,0.0,0.0
2000-11-22,9.201854274238816,9.434347932763467,9.17738125755201,9.40987491607666,1576400,0.0,0.0
2000-11-24,9.299743420270913,9.911568645288735,9.299743420270913,9.65460205078125,1051200,0.0,0.0
2000-11-27,9.642370242562027,10.119594150506087,9.617897221641819,10.058411598205566,3227600,0.0,0.0
2000-11-28,10.033930608801974,10.229714620681037,9.66683558652873,9.764727592468262,2348000,0.0,0.0
2000-11-29,9.789204056977626,9.825913572191292,9.556710460624407,9.715785026550293,2445200,0.0,0.0
2000-11-30,9.593418489252855,9.679074011478328,9.483289960677249,9.642364501953125,1001600,0.0,0.0
2000-12-01,9.593419848195731,9.642365867829383,9.397635769661125,9.568946838378906,2065600,0.0,0.0
2000-12-04,9.324219353820967,9.324219353820967,8.82252251194871,9.006070137023926,3864400,0.0,0.0
2000-12-05,9.05501581263443,9.079488828344253,8.749103116261645,8.822522163391113,3368800,0.0,0.0
2000-12-06,8.712394658091497,8.712394658091497,8.247407302743918,8.296353340148926,6979200,0.0,0.0
2000-12-07,7.953724301004984,8.271873273045184,7.843595810683376,8.125035285949707,11972400,0.0,0.0
